[',', 'and', 'with', 'scarcely', 'a']	[0.0, 0.0, 0.1833947597270857, 0.20346037426614952, 0.1538941935890055, 0.15873245038556066, 0.11416974714907484, 0.08728871464145808, 0.026294200360140754, 0.04115521745859805, 0.03161034242292672]
['"', 'Whatever', 'he', 'is', ',']	[0.0, 0.0, 0.0, 0.0, 0.07911408867382681, 0.07868701106618253, 0.2163505582094036, 0.1295721564677288, 0.10881466860837888, 0.21752161343371287, 0.16993990354076646]
['invited', 'to', 'come', 'at', 'once']	[0.0, 0.0, 0.0, 0.5470634456520764, 0.21674719317082417, 0.07185904589810009, 0.03592309346704101, 0.016135731493044418, 0.06480809630099751, 0.03803868238737873, 0.00942471163053759]
['once', ',', 'really', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.3536615108448485, 0.09944950054558215, 0.20846076031382985, 0.19137573258591134, 0.1053062974186128, 0.04174619829121556]
['', 'He', 'carefully', 'carried', 'the']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23356672198709533, 0.0, 0.2753073313644985, 0.4911259466484063]
['twitching', 'of', 'his', 'lips', 'before']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08645213116001685, 0.7766415643905258, 0.0, 0.09154348474819045, 0.04536281970126701]
['', 'So', 'they', 'wrote', 'a']	[0.0, 0.0, 0.2796333867905147, 0.0, 0.0, 0.14818116193253122, 0.14815464535127648, 0.1663681594563083, 0.13364133760049127, 0.10458652925501422, 0.019434779613863834]
['what', 'she', 'had', 'just', 'found']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3454241871085335, 0.27747467156941247, 0.054287306189595375, 0.3228138351324587]
['you', "'re", 'engaged', 'to', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.28933263282360105, 0.2599215838524938, 0.2923081889655164, 0.06127441187312415, 0.09716318248526451]
['got', 'to', 'do', 'before', 'I']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05888017096787787, 0.37838128795837644, 0.3701473132597487, 0.19259122781399693]
['of', 'the', 'likeliest', 'knights']	[0.0, 0.20933211402314758, 0.0, 0.04119183977391969, 0.1305620505043594, 0.20200015725675396, 0.19475100957077449, 0.12635588987752555, 0.03903846605143122, 0.04200784277878882, 0.014760630163299211]
['Yeah', ',', 'I', 'suppose', 'he']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18985546327280245, 0.07625418873856571, 0.22378445222814602, 0.5101058957604858]
["'", 's', 'embrace', ',', 'but']	[0.0, 0.0, 0.0, 0.29224132223499066, 0.11578636230659323, 0.10236561654026227, 0.0383802369433249, 0.10343650362824819, 0.16617834502433698, 0.04064053237450016, 0.1409710809477436]
['was', 'an', 'angry', 'shout', 'from']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1635182428068939, 0.3502720995365174, 0.25698735775133424, 0.22922229990525445]
['shall', 'have', 'a', 'battle', ',']	[0.6458780715525703, 0.0, 0.0, 0.0, 0.09940423046241115, 0.1464705505220455, 0.07688327852606633, 0.019733711562607406, 0.0, 0.01163015737429915, 0.0]
['of', 'water', ',', 'lit']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.13097516938792939, 0.0, 0.0, 0.4961192483912261, 0.2079956450874183, 0.1649099371334262]
['Well', ',', 'actually', ',', 'just']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18828359051328375, 0.8117164094867163]
['music', 'and', 'the', 'questioning', 'of']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22040422102525212, 0.06599994575745582, 0.4241350537944809, 0.18152112520526378, 0.10793965421754732]
['Why', ',', 'she', 'might', 'have']	[0.0, 0.0, 0.23601908960344997, 0.0238038586450613, 0.1320356427493195, 0.050027764334017275, 0.11879467853171446, 0.1853541231954176, 0.1669400876980304, 0.04634396233584843, 0.040680792907141126]
['leave', 'them', 'at', 'the', 'bottom']	[0.0, 0.0, 0.0, 0.0, 0.24845848087269193, 0.21965976884085772, 0.08235767301525693, 0.22195771631728528, 0.05943189729799715, 0.11627719343881984, 0.051857270217091196]
['when', 'you', 'please', ',', 'you']	[0.0, 0.0, 0.18390631870128502, 0.27821986909962587, 0.07348736384048833, 0.16242369044143048, 0.024359193780264944, 0.08753219665472615, 0.05273509012605998, 0.11177295807883951, 0.02556331927727964]
['public', 'aunt', 'to', 'very', 'many']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5616829632820854, 0.0, 0.0, 0.23790467669263174, 0.20041236002528273]
['would', 'be', 'attacked', ',', 'and']	[0.0, 0.0, 0.0, 0.4921897193405976, 0.09000284169468722, 0.11935597850535012, 0.11933462010553059, 0.06253572291084283, 0.04305781493421713, 0.0526510395067725, 0.020872263002002175]
['panting', 'up', 'to', 'us', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6441807828731672, 0.17248729516721914, 0.11811365317628363, 0.0652182687833301]
['tell', 'me', 'again', ',', 'I']	[0.0, 0.0, 0.3789436876613597, 0.0, 0.0, 0.0, 0.0, 0.13527175258447016, 0.25354468086162946, 0.05314870328585991, 0.1790911756066808]
['side', 'of', 'his', 'family', '.']	[0.0, 0.0, 0.0, 0.15130363939428204, 0.14387204006797283, 0.08479726392109378, 0.18281138091815918, 0.18564945001050648, 0.08603639005740302, 0.07294226137589255, 0.09258757425469012]
['was', 'not', 'my', 'job', 'and']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2967440931655095, 0.5561980602878682, 0.07772780080668461, 0.06933004573993772]
['pale', 'and', 'exhausted', 'on', 'the']	[0.0, 0.0, 0.0, 0.1431979753649809, 0.22694083821381084, 0.2507952832174543, 0.11283768186402612, 0.13515677418119015, 0.05428482272800939, 0.05310352790427834, 0.02368309652624992]
[',', 'too', ',', 'capable', 'of']	[0.0, 0.3857654999450443, 0.0, 0.07590995169659041, 0.06015122777708979, 0.02658956285694159, 0.15950882839922526, 0.07164727136267977, 0.0863299553077808, 0.09852654548713258, 0.035571157167515424]
['pretty', 'real', '.', '"', '']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2898464214817871, 0.33079556833541, 0.379358010182803]
['', 'And', 'they', 'never', 'mentioned']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6413133919115322, 0.0, 0.08399135943938758, 0.2746952486490801]
['Mrs.', 'Pipchin', 'snarled', 'and', 'growled']	[0.0, 0.0, 0.0, 0.371254838159425, 0.34321376148221283, 0.13004228871913642, 0.0650095090178338, 0.0, 0.046912914387775034, 0.04015553503603358, 0.0034111531975833725]
['older', ',', 'my', 'mother']	[0.0, 0.0, 0.0, 0.32130259568462244, 0.0, 0.11254513239847694, 0.0, 0.03790750380556414, 0.15225297707887855, 0.11915183376138706, 0.25683995727107084]
['friend', 'in', 'distress', ';', '']	[0.0, 0.4386239897611516, 0.28526351194667215, 0.08631131057722395, 0.045595526332927704, 0.06046585372708611, 0.05289815434851125, 0.006788712318985551, 0.0054532826344840645, 0.010669226940325688, 0.007930431412631937]
['with', 'more', 'decision', 'than', 'he']	[0.8647625809429837, 0.0, 0.0, 0.0, 0.0, 0.009805430535604913, 0.0808803260328709, 0.01981601802346815, 0.00530598155165063, 0.015571553441342383, 0.0038581094720791763]
[',', 'but', 'I', 'wrote', 'to']	[0.0, 0.12689772075937672, 0.0, 0.024970610006918664, 0.13850739879057977, 0.08746647699223355, 0.1705291089928137, 0.18265509649727824, 0.12305918951962572, 0.0763958200229672, 0.0695185784182064]
['of', 'to', 'ourselves', ',']	[0.0, 0.0, 0.0, 0.19367736947375147, 0.3836760301550315, 0.06784086242305862, 0.0763073128137433, 0.06855057244154034, 0.09177627722662021, 0.08080121603723976, 0.0373703594290147]
['of', 'a', 'loin', '-']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.25986930869074115, 0.2435838804801657, 0.21882325335193495, 0.1406222554681747, 0.08597635457695504, 0.051124947432028466]
["['while',", "'the',", "'hand',", "'of',", "'the']"]	[0.0, 0.0, 0.2240174189631931, 0.2541760014831677, 0.15665196801212708, 0.1384945080608488, 0.03709010487795362, 0.07996763070422462, 0.04817770344538785, 0.04974760073445661, 0.011677063718640891]
['when', 'he', 'might', 'otherwise', 'go']	[0.0, 0.0, 0.0, 0.11141669518371249, 0.2648605694133419, 0.1756205239444106, 0.07316212382098737, 0.13145019223018056, 0.16894751567744823, 0.03615304001878683, 0.038389339711131946]
['a', 'man', 'thirty', 'years', 'older']	[0.0, 0.0, 0.0, 0.06959833084631821, 0.05514988427835055, 0.0, 0.2559309937169793, 0.1806477090155912, 0.17149589424314504, 0.12904920250333693, 0.1381279853962788]
['I', 'remembered', 'well', '.', '']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.021575721203324186, 0.2265045330632874, 0.13080859999423372, 0.25685443607595, 0.16560648614493947, 0.19865022351826517]
['a', 'moment', "'s", 'surprise', ',']	[0.0, 0.0, 0.0, 0.16509551717594523, 0.0, 0.11565855420103631, 0.0, 0.1558246719368971, 0.3129297345246167, 0.10714201905814191, 0.1433495031033626]
['of', 'a', 'Candle', '.']	[0.0, 0.0, 0.0, 0.05022695127342399, 0.6765992629981835, 0.12315366479676804, 0.013192674301307532, 0.0829613492376296, 0.0, 0.03725231871046929, 0.016613778682218035]
['off', 'his', 'own', 'short']	[0.0, 0.0, 0.0, 0.0, 0.42322691393764084, 0.327399511728102, 0.03507224191633896, 0.094521304899373, 0.0, 0.08665468546624149, 0.033125342052303754]
['', 'The', 'queen', 'stood', 'up']	[0.0, 0.0, 0.0, 0.0, 0.4749175917541452, 0.06997835081388992, 0.15742311388808014, 0.0, 0.03786716320973146, 0.11112940176147691, 0.14868437857267625]
['you', 'could', 'get', 'away', 'with']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03822707309779222, 0.13245906859803824, 0.25352721682221013, 0.24415511719923896, 0.3316315242827206]
['telling', 'me', 'this', 'story', ',']	[0.0, 0.0, 0.0, 0.1287007127884132, 0.10198275347285425, 0.09016197786816418, 0.0676093827363977, 0.09110519787884339, 0.21955079409441175, 0.12528433047346613, 0.1756048506874495]
['of', 'his', 'fearlessness', 'that']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.13077568960383068, 0.0980642157603298, 0.5873057140940758, 0.09435497930426599, 0.03461314340218693, 0.05488625783531074]
['on', 'foot', 'with', 'only']	[0.0, 0.0, 0.0, 0.11162475519319319, 0.5307103423296659, 0.03909966187916098, 0.14659749416307688, 0.02633913257541512, 0.02115787612316269, 0.04139491698190297, 0.08307582075442241]
['on', 'the', 'stings', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]
['of', 'the', 'English', 'theater']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.19718835555407574, 0.1848310024502548, 0.09962561035665303, 0.16005586490634974, 0.15657288098524516, 0.20172628574742157]
['in', 'frank', 'astonishment', '.', '']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.06832804455783117, 0.3202303943253453, 0.19562141167885144, 0.21260129473811296, 0.07686027693910394, 0.1263585777607552]
['with', 'the', 'letter', ',', 'for']	[0.0, 0.0, 0.5773324067724753, 0.0, 0.0, 0.0679856721122099, 0.15294038912322816, 0.045797931361308865, 0.03678887129882669, 0.06297953685696095, 0.05617519247499005]
['Frederick', 'of', 'Prussia', '.', '']	[0.3819619263357572, 0.0, 0.09807698939475296, 0.04945809247481628, 0.07838142218200538, 0.10394439958806813, 0.03247681220149239, 0.05835100163788595, 0.09374517257027752, 0.07565677270876532, 0.02794741090617887]
[',', 'but', 'mentally', 'and', 'emotionally']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34483394091003633, 0.06925013365518515, 0.20322953378840178, 0.3826863916463767]
['question', 'of', 'her', 'life', ':']	[0.0, 0.0, 0.0, 0.0, 0.11882919619631523, 0.525278784534668, 0.2363331543514458, 0.03538492887143202, 0.0, 0.013902851478209554, 0.07027108456792931]
['So', 'it', 'was', 'that', 'amid']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3529610876185519, 0.2877335693408143, 0.35930534304063383]
['lodgings', 'at', 'Kensington', ';', '']	[0.0, 0.0, 0.0, 0.0, 0.29496661056005885, 0.19558287142327274, 0.097773936223056, 0.1317526273198681, 0.1763918989962571, 0.10353205547748728, 0.0]
['refer', 'the', 'matter', '.', '']	[0.0, 0.0, 0.0, 0.28485591242095376, 0.11286025408216105, 0.049889336109461675, 0.0, 0.20164499252412765, 0.24296812511569504, 0.05281797405092383, 0.054963405696676834]
['persuaded', 'him', 'to', 'go', 'along']	[0.3261938261171491, 0.321965214901198, 0.1675146459315078, 0.08447399232474664, 0.05020304558230471, 0.007397338815578971, 0.005547011312735223, 0.009966300392620161, 0.00800579702120132, 0.011747373689736528, 0.0069854539112217005]
['I', 'am', 'not', 'doing', 'very']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.2453305423823375, 0.0, 0.0, 0.0, 0.19479907779818909, 0.5598703798194734]
['were', 'rewarded', 'with', 'the', 'sight']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.2863320664348924, 0.10735531055899664, 0.0, 0.0, 0.18946282956295607, 0.41684979344315476]
['granted', 'a', 'glimpse', 'into', 'the']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.20772778045343873, 0.155767956135509, 0.27986787025776994, 0.0, 0.27490244843037964, 0.08173394472290284]
['made', 'it', 'to', 'the', 'local']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45677133148158, 0.5432286685184201]
['known', 'to', 'others', '.', '']	[0.0, 0.0, 0.0697282311057398, 0.14064972113907642, 0.2507651467805069, 0.12316615007168939, 0.09235808238969144, 0.06637580786386718, 0.08664306100622131, 0.09616729608952691, 0.07414650355368065]
['would', 'allow', ',', 'and', 'his']	[0.0, 0.0, 0.0, 0.14559247967109068, 0.05768391503086971, 0.28048788949993314, 0.21032827276542446, 0.12023971439768459, 0.08278883059623127, 0.06074044394172538, 0.04213845409704067]
['or', 'lesser', 'than', 'the']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1461301436108162, 0.42885059408451726, 0.4250192623046666]
['world', 'so', 'well', 'as', 'Lucentio']	[0.0, 0.0, 0.39345225683582186, 0.1984094151247704, 0.0, 0.0, 0.15634340084497686, 0.046816961704750734, 0.0752148897368429, 0.036789067323386285, 0.09297400842945105]
["['who',", "'preceded',", "'the',", "'march',", "'of']"]	[0.0, 0.0, 0.0, 0.11013669299442559, 0.34909031866611856, 0.42436269571473645, 0.057857285081420566, 0.025988007348166305, 0.0, 0.02042154204627359, 0.012143458148858779]
['guess', 'I', 'can', 'take', 'the']	[0.0, 0.0, 0.0, 0.19514013261152846, 0.07731475454024547, 0.0, 0.230650888880252, 0.09209107450660836, 0.22192661898195293, 0.09950291193071718, 0.08337361854869563]
['supposed', 'to', ',', '"', 'replied']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11945944063500762, 0.6438973726461322, 0.08620570430372318, 0.0, 0.15043748241513688]
['others', 'were', 'reacting', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.251686416280906, 0.7483135837190941]
['now', 'not', 'a', 'single']	[0.0, 0.0, 0.06479309235629432, 0.1960424829470769, 0.05178151121682036, 0.05722442409776881, 0.06007489315390141, 0.16961434267878953, 0.16721462482508442, 0.13328403306421108, 0.09997059566005313]
[',', "'", 'replied', 'the', 'worthy']	[0.0, 0.0, 0.12062957225889351, 0.18249260841290882, 0.0, 0.1704615736187756, 0.04793373844415375, 0.12918362952828313, 0.20754299503782186, 0.10151332061587282, 0.04024256208329037]
['a', 'young', 'man', 'from', 'a']	[0.0, 0.0, 0.0, 0.05149483076230002, 0.027203084929771474, 0.10822494353582203, 0.10369701129342357, 0.13365871121099154, 0.14315502843467834, 0.20687701344616996, 0.22568937638684308]
['What', 'matters', 'is', 'you', 'and']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13491989426406303, 0.1979758432423829, 0.667104262493554]
['master', 'of', 'her', 'heart', ',']	[0.3462714053141284, 0.0, 0.04445633792940779, 0.0, 0.26646548390818814, 0.1177897940809899, 0.08243810116167302, 0.02644934212746202, 0.06798849918625856, 0.03948971753471781, 0.008651318757174419]
['on', 'those', 'he', 'considered']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2697094774330345, 0.2166540487402953, 0.2825859051003552, 0.2310505687263151]
['of', 'Clarence', ',', 'had']	[0.0, 0.0, 0.0, 0.23624796207028997, 0.3432063281741781, 0.12412858716601871, 0.010342197893497992, 0.10219989614846213, 0.11194884833524901, 0.03285381710395824, 0.039072363108345914]
['wind', 'of', 'spring', '.', '']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.17807160113537662, 0.26705960362246794, 0.3398762369530672, 0.01605988686688008, 0.13353845815262258, 0.0653942132695856]
['She', 'was', 'a', 'nimble', 'little']	[0.0, 0.0, 0.0, 0.0, 0.20052897326155386, 0.0, 0.0, 0.05971346842907793, 0.19186815120647988, 0.16423128617390936, 0.383658120928979]
['I', 'start', 'for', 'the', 'Continent']	[0.0, 0.0, 0.1542616149094333, 0.07779077704758158, 0.3082079914797298, 0.1907386181702621, 0.10216311753102471, 0.036711240015794525, 0.058979305135270346, 0.043271890078537774, 0.027875445632365683]
["['where',", "'shall',", "'I',", "'send',", "'it']"]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.23570102954653227, 0.0, 0.0, 0.25508830233160323, 0.24953731264432946, 0.25967335547753506]
['your', 'wife', 'can', 'go', 'to']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18308742057265937, 0.41119084869806866, 0.2642433273706928, 0.06462327867798628, 0.07685512468059298]
['what', 'they', "'d", 'say', 'to']	[0.0, 0.0, 0.0, 0.18509067782335414, 0.1466662970050156, 0.06483313586983949, 0.0, 0.0873485078327868, 0.22803917079187505, 0.0686390149690479, 0.21938319570808099]
['What', "'s", 'the', 'card', 'say']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18420611663175065, 0.3603951956776197, 0.45539868769062963]
['She', 'wanted', 'him', 'now', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11382122884982245, 0.0914310846530503, 0.15652253419262543, 0.6382251523045019]
['Villette', 'into', 'a', 'Tadmor', '.']	[0.0, 0.0, 0.0, 0.16425521788645933, 0.13015622858192, 0.2876746950142518, 0.12943044741476928, 0.07751577958898792, 0.12453479684179318, 0.04568429576723265, 0.04074853890458579]
['left', 'before', 'supper', '.', '']	[0.0, 0.0, 0.0, 0.0, 0.14972187320748925, 0.13236767746329728, 0.19851598598757156, 0.044584142647839047, 0.21488310547042216, 0.1401380154287431, 0.11978919979463762]
['a', 'thousand', 'pieces', 'of', 'money']	[0.0, 0.0, 0.18364446985722563, 0.0, 0.0, 0.03243848578342752, 0.5351392367014324, 0.06555567515412107, 0.07021334004880771, 0.07727110193153368, 0.03573769052345181]
['stages', 'of', 'progress', '.', '']	[0.0, 0.0, 0.3697881370658503, 0.13985708568307137, 0.1847051501843302, 0.0816480291811709, 0.09796010220900889, 0.02200058171112113, 0.008836387856521565, 0.06050869135633968, 0.03469583475258613]
['she', 'gave', 'it', ',', 'and']	[0.0, 0.23603139020390368, 0.18420645893778523, 0.13933696583916808, 0.036803648632966764, 0.0976132622580102, 0.07319684598978231, 0.05479690727416905, 0.03521410350837352, 0.07750756707291306, 0.06529285028292803]
['up', 'a', 'smoke', 'screen', 'of']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06461671659429848, 0.4152460165567562, 0.20310491330005243, 0.3170323535488929]
['not', 'his', 'appearance', '.']	[0.43628448439845535, 0.14354290458679547, 0.05601274079844963, 0.16947604109425352, 0.02238220356878837, 0.039575784612385465, 0.007419131745491533, 0.033324835420036586, 0.021415518908926887, 0.02618686837347856, 0.044379486492938755]
['is', 'said', 'to', 'have', 'afforded']	[0.0, 0.8192829471285491, 0.0, 0.11285148688998811, 0.03832448094008039, 0.0, 0.016938122128930165, 0.00760816968392682, 0.0030557709377031085, 0.0014946370744586778, 0.0004443852163635605]
['with', 'an', 'injured', 'wing', ',']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14395953828003036, 0.8560404617199697]
['known', 'and', 'approved', ';', '']	[0.0, 0.0, 0.0, 0.6661649801547956, 0.0, 0.0, 0.0, 0.10479281051368974, 0.04208933792899905, 0.14410700387369704, 0.04284586752881848]
['ordinary', 'world', ',', 'but']	[0.0, 0.0, 0.0, 0.15174249781841062, 0.12024111919109205, 0.0, 0.23914125392409352, 0.035805370954197425, 0.11504791982404255, 0.22508871222869153, 0.11293312605947223]
['goes', 'out', 'to', 'seek', 'and']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3998827743736923, 0.49394696409555555, 0.036071004539875696, 0.01764303077598795, 0.05245622621488855]
['were', 'as', 'regular', 'as', 'the']	[0.0, 0.0, 0.0, 0.19581279540956228, 0.11637189652116098, 0.17147213624066435, 0.192871633284394, 0.15016384403547794, 0.05567290420617678, 0.07715365463235235, 0.04048113567021126]
['of', 'branches', 'as', 'they']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07467761242526284, 0.13417306655299394, 0.37722806154406113, 0.13179256509458606, 0.282128694383096]
["['when',", "'will',", "'Dinah',", "'have',", "'finished']"]	[0.0, 0.0, 0.0, 0.0, 0.13529033668493393, 0.08970667044117196, 0.06726796327309295, 0.34243714758262295, 0.19417074515698343, 0.1028870838500928, 0.06824005301110188]
['national', 'uproar', '.', '']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20688503403894745, 0.0, 0.40642895055103323, 0.38668601541001923]
['a', 'town', 'at', 'least', 'forty']	[0.0, 0.0, 0.0, 0.0, 0.3701884565906819, 0.24546005790378456, 0.12270806677571106, 0.027558656931091545, 0.13282502325373197, 0.0433115370268529, 0.05794820151814607]
['position', ',', 'face', 'to', 'face']	[0.0, 0.0, 0.0, 0.3399985376622199, 0.0, 0.2381878076954139, 0.26791333277709, 0.0, 0.06444490677236779, 0.0472818883772821, 0.04217352671562636]
['', 'Bradamante', ',', 'who', 'watched']	[0.0, 0.0, 0.0, 0.0, 0.5380611655154396, 0.0679563907270077, 0.12739543149676028, 0.114445515554403, 0.05515953953347041, 0.0809388149284153, 0.016043142244503636]
['line', 'tubs', 'were', 'fixed', 'in']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.04112277406564874, 0.03083656145001852, 0.44323173999056886, 0.31153690972957926, 0.07618938474722733, 0.09708263001695734]
['wants', 'to', 'move', 'up', 'to']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2614694742462229, 0.7385305257537772]
['into', 'the', 'thickest', 'and', 'most']	[0.0, 0.0, 0.4289158453679487, 0.1081464657257154, 0.25708655641709205, 0.0, 0.08521766081660204, 0.025518390552187336, 0.0, 0.08021005668239425, 0.014905024438059947]
['valley', ',', 'and', 'the', 'little']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.21128705502366613, 0.2376554015578888, 0.1779145101988536, 0.20008291537815212, 0.13980635767845523, 0.033253760162984265]
['let', 'her', 'emotions', 'get', 'out']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]
['a', 'first', '-', 'class', 'fighting']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.15800434444310182, 0.11848205252426319, 0.23948593531168322, 0.24581362177296637, 0.10454976473351785, 0.13366428121446758]
['of', 'the', 'wilderness', 'night']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5035016113640945, 0.16178246858437278, 0.1582619119516891, 0.17645400809984355]
['of', 'himself', ',', 'touched']	[0.0, 0.0, 0.0, 0.0, 0.18138769711918154, 0.5612709543236184, 0.12025082497374251, 0.0, 0.0, 0.0424442189923799, 0.0946463045910776]
['', 'only', 'the', 'stronger', 'companions']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.28791791470243433, 0.17991649540125174, 0.22627884032753376, 0.2856335327107677, 0.012700811213261443, 0.007552405644751003]
['none', ',', 'we', 'went']	[0.0, 0.0, 0.0, 0.14918601533188133, 0.23643071267525173, 0.16983373379911032, 0.10775981354393147, 0.14960909410327455, 0.14138706177841964, 0.024204307862675266, 0.02158926090545578]
['about', 'his', 'partners', '.', '']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7434688620674176, 0.072729019786203, 0.18380211814637934]
['you', 'do', 'this', 'all', 'by']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.24969896367836103, 0.312067850982913, 0.0, 0.0, 0.17623797538842487, 0.2619952099503012]
['were', 'about', 'to', 'move', 'on']	[0.0, 0.15668257182737172, 0.0, 0.03083159707337156, 0.0488620629269911, 0.0863969658828416, 0.12147399197013092, 0.08002573206669104, 0.1519430781384005, 0.15721182758352842, 0.16657217253067327]
['of', 'letters', ',', 'papers']	[0.0, 0.0, 0.0, 0.22254605627532276, 0.17634602871854085, 0.07795291947423201, 0.23381691008860978, 0.10502455427967579, 0.1160016447616066, 0.036106422225495594, 0.03220546417651678]
['you', 'and', 'we', 'have', 'not']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1940357838773387, 0.08715589350788244, 0.07001117417073, 0.44516977312047656, 0.2036273753235723]
['you', "'", 're', 'drunk', 'and']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3010180878192115, 0.13520959836203508, 0.10861207842040835, 0.26562141346755586, 0.18953882193078914]
["'s", 'either', 'that', 'or', 'you']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.061058721687175854, 0.10970404198143248, 0.17624760601417078, 0.17241227278074187, 0.48057735753647907]
['in', 'the', 'cedarbemused', 'cemetery', 'among']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7586935007180685, 0.13097356453530792, 0.11033293474662365]
['men', ',', 'I', "'", 'm']	[0.0, 0.0, 0.0, 0.17278256745153517, 0.22818886804698302, 0.12104375869449274, 0.166405385123166, 0.06795002510793269, 0.08733336739518048, 0.08009334514550064, 0.07620268303520908]
['me', 'to', 'immerse', 'myself', 'in']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4369892411780766, 0.5630107588219235]
['tapping', 'of', 'her', 'fingers', 'on']	[0.0, 0.0, 0.0, 0.0, 0.5602620753055569, 0.0825537245496404, 0.12380842770669875, 0.05561156774775516, 0.0, 0.021849962442389924, 0.15591424224795888]
['a', 'misty', 'veil', '.', '']	[0.0, 0.0, 0.0, 0.0, 0.1318429515540894, 0.11656109366822881, 0.21851294138399216, 0.0785203234941309, 0.06307433522659579, 0.18510531410583975, 0.20638304056712317]
['"', 'Mia', 'said', 'as', 'she']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]
['were', 'as', 'real', 'and', 'actual']	[0.0, 0.0, 0.0, 0.2909768431698942, 0.2882134354617992, 0.17836472102542178, 0.13374960238906392, 0.06865930084561536, 0.0137882766054948, 0.02023234381202108, 0.006015476690689773]
